gene	capillary.endothelial.cell	CD4.positive..alpha.beta.T.cell	CD8.positive..alpha.beta.T.cell	endothelial.cell	endothelial.cell.of.artery	fibroblast	macrophage	mast.cell	natural.killer.cell	neutrophil	pericyte	smooth.muscle.cell	vein.endothelial.cell
ADAM28	0	0	0	2.16107662385687	0	0.00744976166952127	97.8628300836163	0	0	0	0	0	0
ADAM29	0	0	1.56138864093046	0	0	0.00604660090920508	51.5505308338585	0	0	0	0	0	0
ADAM32	0	0	0	0	26.5493249380939	28.2365117626993	125.844280153972	0	0	0	0.633505047066614	0	0
ADAM33	0	0	0	0	0	120.674928558351	0	0	0	0	165.980148712865	47.6317495742856	0
ADAM8	0	53.1196278853259	62.5598160867375	0	0	0	132.239273075033	0	253.848126319808	0	0	0	0
ADAM9	0	0	0.227844947630873	35.6737312098845	108.962367023751	150.529555733936	355.780167799409	0	0	0	147.309323338416	54.9914272306983	0
ADAMTS1	110.750265616314	0	0	158.673064889398	635.62489682085	455.472123056394	0	72.550274678616	0	0	935.459402798819	595.822763609406	29.7414295189172
ADAMTS10	0	0	0	0	0	26.4100858042642	0	0	0	0	0.0349908860171162	0	0
ADAMTS12	0	0	0	0	0	0.74274729181931	1.89889317007535	0	0	0	27.0732194398665	0	0
ADAMTS15	120.512883224824	0	0	0	0	18.9603272967225	0	0	0	0	20.4178603370239	0	0
ADAMTS18	0	0.29066392518329	0	0	0	0	0	0	0	0	0.0155646885392361	0	0
ADAMTS19	0	0	0	0.212416025572885	0	0	0.0500647373584602	0	0	0	0	0	0
ADAMTS2	0	0	0.0492211125904999	0	0	108.979050787335	176.601949738479	0	0	0	73.0601591878982	94.5755702465038	0
ADAMTS3	0	0	0	13.8598428642927	0	5.12189521894636	0	0	0	0	0.160663091262026	0	0
ADAMTS4	0	0	0	148.353280034395	0	78.0924582960093	0	0	0.603424755594516	0	489.010310134925	0	254.528828017221
ADAMTS5	0	0	0	0	0	204.520240771955	0	0	0	0	25.6689299607204	0	0
ADAMTS6	0	0	0	39.6892888224486	0	9.92457237559846	0	0	0	0	0	0	26.6293785540524
ADAMTS7	0	0	0	0	0	0	1.13536170911691	0	0	0	20.2178232666002	8.98832643337293	0
ADAMTS9	0	0.262073261296473	0	224.024027812187	0.771773964587818	27.7009600914546	0	0	0	0	141.670481061915	0	0
ADAMTSL4	0	0	0	15.7094598385242	0	39.4273422540301	60.5902466774105	4.89420665917989	0	0	7.35206380045979	0	0
ADAMTSL5	0	25.319086871827	0	0	0	0.0498195738107325	0	0	0	0	17.0282545833465	0	0
ADAP1	0	6.36726678019076	0	0	0	0.964942101529219	16.6815422242315	0	0	0	0.540313236217636	0	0
ADAP2	0	2.81792667402987	0	0.0580724574790195	0	0	733.236861668696	0	0	0	79.5686547058998	0.635068453067126	0
ADAR	0	301.904532718235	417.656243823888	198.337884341025	529.003832772776	133.918876780227	330.232515991804	240.858881495751	494.906938276173	0	199.030713784919	93.3725277608289	367.209383152849
ADARB1	0	0	54.0406706502138	24.6723904210789	4.87674493030122	29.2451943284666	78.75147022038	0	360.189535759883	0	44.2078732271407	241.976915682538	232.278084816678
ADAT1	0	98.5275644593483	43.8703995121238	60.152274447593	0	39.3896077614698	111.421300130734	0	0	0	53.4137891266539	81.4318474684091	0
ADAT2	0	80.9459507998942	95.6952781121919	18.9530824892929	0	7.27770961354645	21.146579851282	0	0	0	19.7336512585554	9.82965471539499	0
ADCK1	0	0	0	0	249.267197682465	12.2606494000947	23.4407525024933	0	0	0	0	0	0
ADCK2	0	0	0	0	0	0	28.3286103276464	0	0	0	18.1681208610788	0.0851915822521018	43.920476372946
ADCK5	0	0.623951742471927	0	0	0	4.89860890930228	5.3123404583115	0	0	0	29.9479228048883	0	0
ADCY1	93.5449210972786	0	0	0	0	7.5915043002747	0	0	0	0	69.7561094454529	54.1650457973885	0
ADCY10P1	0	0	0	7.41877278137167	0	0	0	0	0	0	0	0.0296229026095001	0
ADCY2	0	0.322388271739063	0.148082968789191	0.016208211814602	0	8.31874864431523	0	0	0	0	0	0	0
ADCY3	0	112.681536870731	39.6028065718257	0	0	141.448042150601	0	0	0	0	208.904943705003	45.4102897649126	0
ADCY4	293.366227292891	14.6377421579003	0	279.020363651651	381.469576871844	0	0	0	0	86.9718963888756	3.82915756122664	0	186.337439577405
ADCY5	0	0	0	0	0	0	0.696208680939161	0.102561756544514	0	0	73.5107804130125	29.0555177796666	0
ADCY6	0	0	0	0	0	0.851645517609403	0	0	0	0	37.9631267973486	99.2420113281854	0
ADCY7	0	0.180517584638605	0	0	0	0	102.207628353284	0	0	0	0	0	0
ADCY9	0	20.4689311847596	0	23.2450002018523	0	16.3186281176298	17.1612471603244	11.4515076997076	0	0	0.741324922413522	53.070504258395	0
ADCYAP1R1	0	0	0	0	0	46.0776163107144	0	0	0	0	0	0	0
ADD1	385.675373544675	37.8131840466356	77.012106359902	292.255533776776	670.107891443029	226.088342959691	54.7891522188198	340.652406834095	0	0	306.018364787327	111.397733154955	329.433189525311
ADD2	0	0	0.124916071551221	50.0885335565333	26.621669475688	0.00800497154088374	0	0	0	0	0	0	0
ADD3	223.955748187892	130.344377456914	145.318714407483	149.168489936493	0	400.436227754645	81.2490128362877	0	566.243961154103	0	25.6024478715813	48.7815788738299	0
ADGB	0	0.253365196640843	0	0	0	0.0202109531374387	0	0	0	0	0.091383516607776	0	0
ADH1A	0	0	0	0	0	40.7375424149797	0	1.01907821018013	9.94243854232134	0	6.75088228493512	55.0679891526939	0
ADH1B	0	0	0	0	0	1337.77265241495	0	107.91155146033	430.237706235933	0	366.703289599135	1386.94482495061	0
ADH1C	0	0	0	0	0	236.378449617825	0	0.409370809935312	8.56770410037046	0	10.1186804396262	99.9538290665134	0
ADH4	0	0	0	0	0	56.7532243639575	0	0	0	0	0.0269566990613841	0	0
ADH5	0.930975791652693	47.391953480388	265.70231720392	94.9120453790011	0.179682404679944	475.324623474151	73.3300039854832	148.095330466639	0	0	272.118043613582	402.558549796339	0
ADH6	0.233515735958199	0	0	0	0	0.0596586265500931	0	0	0	0	0.069537938803861	7.46145500757793	0
ADHFE1	0	3.24633303264773	0	4.71433429874955	0	80.8919978455062	30.8354383767678	93.537114346011	0	0	25.2324319418379	80.7821292207734	0
ADI1	212.097911980373	33.0252453972423	0	157.480412836274	0	543.044286892013	27.340249540499	374.914536753092	0	0	386.169858691906	550.172987971623	0
ADIPOR1	403.810179285894	36.0421813185686	155.959352196779	145.39564035648	216.940364594031	193.097539983179	275.862772223131	651.442445317393	0	1147.96324313425	282.465611640468	450.69628527505	378.838597593964
ADIPOR2	221.77220030378	8.25442264217244	0	243.201591410286	100.710779285226	58.5649861328262	109.215395986049	234.568629397428	273.26536493313	0	11.2991048973024	20.7693869562421	0
ADK	0.233515735958199	186.772378913191	0	19.9160758040675	0	124.425305267878	92.6161248337975	332.374495484124	330.163544444798	0	46.9542104553977	0	0
ADM	147.860258549216	0	19.3281679864146	275.484617515006	0	492.796317270206	282.508050690778	55.0574993447142	0	2055.88901508164	44.5099742344877	0	0
ADM5	0	0	0	82.0638681806366	149.641585134574	0	0	0	0	0	0	0	155.44221448996
ADNP	0	143.586063040259	76.3223012012272	103.773739098124	197.854757053722	143.361947245036	11.0544353669661	51.658801742313	0	0	170.123664861345	31.3518219223597	365.218014066354
ADNP2	157.123426376217	147.98701204954	0	15.9503504855136	191.957047847232	49.1227228581207	61.8258726326014	0	0	0	24.0484098232823	27.5535986881388	0
ADO	0	0	0.106209908371832	34.9312204989644	43.8329665283413	36.1398753880558	18.0623627450289	0	0	0	26.5651989153542	0	0
ADORA2A-AS1	0	0	0	0	0	0	149.55639296684	0.258952240389566	0	0	0	0	0
ADORA3	0	5.41364840339378	0	0	0	0	221.747122442859	466.709882592126	0	0	0.226490542108123	0	0
ADPGK	198.736916607884	112.460392901258	229.020764113707	109.719141468982	0	101.330151670178	167.927940079732	106.991866448838	0	0	18.7777312864638	0	274.772536564967
ADPRH	0	0.0920187224074446	0	0	245.824626887253	1.71519889117584	35.9926141381323	201.429873362438	0	0	29.2816818687223	0	475.402791837921
ADPRHL1	0	0	0	0	0	0	0	0	0	0	7.07003984728082	21.3701310353355	0
ADPRM	0	156.456813449809	195.68200563487	44.3963434732194	178.380055842812	39.8901660970242	0	122.764177546458	101.525853048821	0	3.00432092570142	0	0
ADRA2A	0	0	0	0	0	11.0756329081797	0	0	0	0	157.10129397952	0	0
ADRA2B	0	19.6973059555446	0	14.0044765458135	0	0	0	0	0	0	91.9359372914837	0	0
ADRA2C	0	0	0	38.8203598841721	159.716956504376	0	0	0	0	0	17.8721835975916	19.5815506641785	0
ADRB2	222.180884577731	202.625472187694	262.804099120678	270.759559346453	0	0	39.5588562710651	702.685855688738	0	0	0	0	0
ADRM1	194.461766409134	0.733252666635882	0	104.182751427334	389.897099242418	106.144807150958	254.107999327501	0	0	0	162.955678493057	107.903664990679	272.766091558341
ADSL	0	32.2268779256327	19.0225062644053	68.9425369353885	0	30.6865524214118	18.7095457837517	0	0	0	17.5200919297668	0.22685675138283	0
AEBP1	0	0	0	37.5853584312302	0	493.723344337959	0	0	0	0	455.708919430103	429.88300438831	270.623765793216
AEBP2	0	126.046437605368	93.6611816833842	102.712614690825	24.6293791281066	46.3401969952661	28.0291755326627	0	0	0	158.396294660183	37.7156342588266	21.273557784799
AEN	136.679213138034	45.8555499614928	65.4377422384636	12.7915630123614	50.7281811376351	46.5841984198227	0	0	0	0	21.1205181217337	11.5972556373362	0
AFAP1	0	26.88020925282	8.45239827721523	47.0162677820011	0.771773964587818	11.3261937644395	2.61974561262796	0	0	0	14.8840657705515	9.59122291468017	10.4477949816542
AFAP1L1	91.5332219407704	0.152416594871959	0	223.357403989089	0	31.0991600659022	25.7453944495424	0	0	0	0	0	67.6627679937474
AFAP1L2	202.699458064857	0	8.5004596712247	115.133189261205	349.38532829132	0.0374020085404389	0	0	0	0	0.091383516607776	34.4262238202741	0
AFF1	186.916807448705	0.312366384109691	261.88909028541	299.502716236772	136.533056396092	143.811632776112	82.9106830026986	9.85253382197569	1.46763969118699	0	63.8869637615481	58.3028221969811	146.627145415609
AFF2	0	0	0.0741568850808703	0	0	0.00891991266687891	39.3552313491028	0	0	0	0	0	0
AFF3	0	0	0	0.0257225463746721	0	8.31648767289303	0.401134672734262	0	0	0	16.830597214231	0	0
AFF4	0	0	60.4680603291996	173.552336049233	0	71.6721184256543	407.41280514265	0	0	0	52.7004853454462	39.5658281027526	0
AFG3L1P	0	55.9383849126943	0	1.39592125238006	0	76.1742062788988	94.8880202821591	140.849475895245	344.976335323688	0	21.3692166550334	43.9410933750293	0
AFG3L2	0	2.05639228467716	0	69.3376738001327	82.5271402334141	52.0441481120863	122.234619601223	32.5464798315352	17.0411062374232	0	29.298979089833	10.9125502468884	0
AFMID	33.0799771046025	0.278092510880149	0	39.7694246961088	0	12.9722261220256	46.7063218551324	1.52302023617857	5.24881257556831	0	47.5108464402126	8.35802630755433	176.600453818075
AFTPH	0	101.569006930875	8.31938636598241	130.768536831016	43.6139988693865	46.5799103647699	87.094030683753	267.625900883562	0	2193.35775611718	92.6729798913168	275.112892474182	0
AGA	0	277.744394042957	0	27.6820546117252	339.91095176624	19.1165414859008	0	226.327608781444	0	0	81.1855579663811	40.6766935086192	0
AGAP1	0	57.0934031276242	0	3.13649055779953	0	26.7765863502873	0	161.064001929323	0	0	54.6757217915302	5.94757095453508	0
AGAP2	0	72.7822923460619	128.98287280014	0	0	0.213477943270313	0.0698329219871973	0	305.293228121068	0	0	0	0
AGAP3	0	0	2.59195946416295	48.4667204327937	0	35.4405315134047	91.8260104523646	0	0	0	0	16.8833674029908	0
AGAP5	0	0	5.48527488754854	0	0	0.00538278703552846	0	0	0	0	11.3157852300187	0	0
AGAP6	0	25.9077252787949	0	0.0213642626624027	0	0.03406289936081	17.7919739935294	0	0.735885420288955	0	0.122390580470852	0	0
AGBL3	0	15.4142714430568	0	6.97477896246691	0	11.6589240396618	0	0	0	0	0	35.5821542269735	0
AGBL5	0	0	0	58.2805170200187	0	15.1160909352891	0	0	0	0	37.6864627647983	28.9273133563562	0
AGER	0	0	0	0	0	7.06739403242856	0	0	0	0	6.36202849568215	0	0
AGFG1	0	82.7231971746391	0.559330384007375	30.1592295799651	0	61.9509353798888	518.319381087539	0	0	0	76.0349225814409	0	0
AGFG2	0	0	0	53.2541993071748	0	7.00300832488899	0	0	217.71438802691	0	18.5049958086207	0.15376633704714	279.736241935835
AGGF1	0	24.0802211247546	67.737906616258	72.4756137170979	0	6.01719996479773	0.214883669620267	134.807710448773	0	0	9.18221396304037	24.2483223154647	0
AGK	0	31.5448101652448	174.180424787751	204.663122591717	308.86564627333	56.3725807181312	2.02736259291535	0	0	0	62.9533851449033	23.9044849845412	109.822917172344
AGL	0	37.1740065096104	73.1682696100745	0	0	79.0097565849103	43.3263865092595	0	0	0	46.1470929858465	72.490083338172	0
AGMAT	0	0.18589272524245	0	0	0	4.72554000311956	0	0	0	86.9718963888756	0	0	0
AGMO	0	0	0	91.0873623329677	150.701072581925	4.84912904492236	0	0	0	0	10.5106571744514	0	17.523770359777
AGPAT1	183.08838173808	43.3731551741144	23.8319012396488	56.5158566423582	192.477682458687	75.7693223507263	33.2606351912493	0	0	0	45.175248552548	0	145.674645542595
AGPAT2	0	0	6.61496961571868	84.485035277197	0	40.3864878336767	88.5429708915165	0	0	0	3.4370951136072	6.81119525424649	0
AGPAT3	0	1.17485968251674	3.20046383725013	60.7584734789415	42.7526676981433	23.7652873972821	144.584132766288	0	10.5079473483148	0	31.755530290438	2.19892900414658	0
AGPAT4	148.482913647227	0	0	17.4995197115587	0	12.6514274894215	24.3194324378075	0.118356463150659	151.557427851153	0	0.134205968598847	0	0
AGPAT5	0	19.8706762190923	0	14.0531946948009	0	15.77762738355	15.2765152184355	0	0	0	28.5882948161445	0	366.841214871792
AGPS	238.805347752965	36.1181114465477	0.16737803929824	18.4395239851567	74.2057929565572	100.036452299194	90.6182114061232	270.474456980774	138.739685717886	0	51.5474826903498	39.3246966476634	0
AGRN	126.952011644228	0	0	0.913258192650891	20.2275473504864	0	1.01179325864654	0	0	0	0.498035195808549	6.33712971104064	0
AGT	0	8.54984132102354	0	0.0543440264352853	62.3826000114624	23.9220234509657	0	0	1.00429283314936	0	361.229426450673	98.4902737575676	0
AGTPBP1	181.65464150137	7.30682921578115	33.9707419186472	49.4958650697841	0	0	148.522511530211	270.778187064868	0	0	25.4825158161764	0	238.203578972199
AGTR1	0	0	0	0	0	116.071026780137	0	0	0	0	58.9385529180415	0	0
AGTRAP	0	117.331299241535	317.088061683298	137.605482887092	0	98.252367490549	155.765362391528	0	319.670833807067	1996.6575929033	16.8350448287799	100.553836976904	0
AHCTF1	0	102.424671514263	91.1065532936632	99.0743208784493	24.2264471668074	46.6726354878902	68.1881871420518	0	0	0	40.6315741404092	36.5316031335202	0
AHCY	0	113.636858508231	0	18.8907850428805	0	151.771780799987	206.608499025393	0	0	0	42.9673562683699	0	0
AHCYL1	175.867481817363	17.6847578208752	0.767709677515656	229.791929680242	0	256.023977555862	124.355986379515	0	12.4448320302487	0	372.911295424747	106.939144298289	0
AHCYL2	0	2.42879052401856	0	0	125.751070802457	10.6661139265433	3.56393490796642	3.40734826966311	0	0	0	2.11135847992497	0
AHDC1	0	1.64326935390277	29.5627797199955	5.47440870118937	0	26.0994515678046	0	41.2133398092628	0	0	31.1577074588233	19.5207916505267	52.8578330106334
AHI1	0.274241744253097	141.199986014165	102.48431324034	111.433835070706	322.602836563626	202.57645543839	39.9780882118013	24.7503841262101	0	0	67.4265548600662	24.8886430213997	317.302806980591
AHNAK	524.14912507502	319.948454346623	33.4517981222427	702.99715736908	363.609529232873	369.489552941123	491.762913282792	853.582955286761	0	0	467.113456620794	549.258074448154	706.063735560832
AHNAK2	0	0	0	105.230368398297	0	80.2186125159285	0	0	0	0	4.23830930048998	60.7339493751425	73.0866322362168
AHR	44.3217025246749	0	189.045788611847	297.32242327012	298.560179063667	32.1483760321009	231.770666656356	342.274422897957	236.849907716341	0	36.9337924419635	39.2169450412875	262.218956030957
AHSA1	135.526929859424	58.2547799870666	0	86.1009372016578	336.093250207849	244.212852046924	146.824023224867	340.788053671599	0	0	182.588668477213	343.146417910142	315.897172465689
AIDA	0	0.434929347727852	0	9.54742711160189	197.854757053722	35.2824023557396	14.9131139620216	0	0	0	19.8893571932303	44.5596887663327	0
AIF1	0	0	0	0	0	1.82762950540764	918.292497506265	0	0	3199.36619061696	0	0	0
AIF1L	344.180397122341	0	0	202.527237660151	639.875995340458	38.3058218015955	0	0	0	0	0	0	0
AIFM1	39.6356905975119	0.104773551544538	0	47.3719351654386	242.910752490403	53.7671299596347	2.32287559547723	100.999203596339	427.7968094507	0	23.1583958148713	95.5987812946007	0
AIFM2	0	56.9234527202646	0	6.50286557233505	0	86.4322149941429	60.3147747044516	0	0	0	26.1748930208882	0	0
AIG1	0	0	0	50.8184912901842	188.466464757264	69.1324223541296	16.6281164660218	0	0	0	69.9598852895251	181.13526524304	0
AIM2	0	1.20903289296519	0	0.0651412336501103	0	1.5250151334573	0	0	0	0	0.763357314608065	0	0
AIMP1	57.7679395167207	71.7708446537143	243.999476559263	38.7617170322625	344.620383224584	169.65040238235	164.251391997511	142.223328077821	0	0	182.394685549741	200.106799894007	0
AIMP2	339.55103939223	0	0	124.11379968399	0	62.3846887047843	0	249.866369833025	0	0	58.4648605730153	15.6884337702889	0
AIP	198.494467086657	121.008493763801	327.301679496242	88.1020850729902	0	158.160252218558	66.3464573667444	171.900792101422	0	0	210.951725516714	164.310738290462	296.674980098111
AJUBA	0	0	0	0	0	0	0	0	0	0	91.4680855635805	0	0
AK1	0	2.02264159973065	0	3.45511191897888	189.144528261467	97.9271074955603	0.679472848812404	0	0	0	108.363801959202	135.327591189076	0
AK2	456.660335615986	59.4940530227717	264.108011861948	322.704183254314	333.866162755923	186.827816575889	16.7848509889637	0	679.300570183817	0	246.901532672917	121.573506560985	318.041167159026
AK3	192.318728799879	156.075682242843	82.6921519807266	120.513289296963	0	208.71576791015	8.46532526642939	0	0	0	262.149254644494	237.301037597427	0
AK4	0	0	0	68.8865682862854	145.394284173166	19.5707470458713	15.7730514659681	0	0	0	40.7651832675022	24.6743769125708	0
AK5	2.08424700299004	0.0920187224074446	0	0.0853384429629438	0	0	0.471786332737269	0	0	0	0	0	0
AK7	0	0	0	0.0192288350409634	0	14.9610073991773	0	0	0	0	0	0	0
AK8	0	0	0	0	0	5.12300434693214	0	0	0	0	0.0244814115267322	0	0
AKAP1	0	6.30419646624235	54.2102919862421	20.7106812673393	0.771773964587818	32.6404607602275	2.94845104524807	0	0	0	196.583723356919	72.49582035367	0
AKAP10	0	0	0.114021632432918	59.4834376466164	0	24.9279258345624	142.561488482261	0	0	0	56.6776618315912	1.43151914622309	345.043032207453
AKAP11	0	39.7438275359991	58.1585138925496	36.74216422148	0.771773964587818	26.6759564483727	49.7961635594525	0	0	0	20.4167646077135	134.475417514884	0
AKAP12	0	0	0	137.793994122263	192.756520883369	278.335689198589	0	0	0	0	408.139804504797	397.277616489557	126.942085650515
AKAP13	0	719.357657340991	506.073868884089	117.575716500047	225.209598696883	243.980256563056	845.0021816272	1432.92943604654	297.132063997406	4167.96657688859	144.988127307411	37.4408026050251	338.454705320026
AKAP5	0	0.174088222444183	0	23.6599279598812	0	0	3.14904338113562	0	415.719037648717	0	0	17.604196231076	0
AKAP6	0	0	0.117755370246488	0	0	0.0297409893072326	0	0	0	0	0.448893743787427	82.931348338817	0
AKAP7	0	23.2262238207806	84.276028886445	25.4417029999282	0	32.8123773692302	146.698226090781	0	246.12066799199	0	0.7794793698571	0	0
AKAP8	0	46.7568896392045	156.184568778468	165.651224614304	0	50.0018513177783	102.035922302942	239.039470034551	0	0	70.0942144711956	0	0
AKAP8L	0	0	8.75860019903208	0	73.3348987311355	21.2153461854517	0.978367601422679	0	0	0	16.5488895440973	0	0
AKAP9	204.756057153937	542.488843900092	738.464793160466	372.240338366316	161.547745820132	296.498027178877	339.294049767394	708.181061190485	111.943611238609	86.9718963888756	295.472701357094	238.067296135317	719.427204288511
AKIP1	111.565515785638	0	5.35831969681024	38.3765683718147	318.696945636165	33.4904017082798	17.3788293425652	143.915547399511	0	0	130.004869658461	33.8463964510347	0
AKIRIN1	0	151.865801101778	265.919788786785	113.317512311393	291.336521789156	99.9075022241288	72.0124360295364	153.683483512352	253.39261203032	0	126.733601753927	93.4321176411909	0
AKIRIN2	0	223.364123896094	138.081938889397	115.812183470732	382.702485661302	101.369974515218	159.605165437205	108.870644074854	333.164804045675	854.971120916091	72.371683993213	79.8697021453641	0
